1540825344.200,23.750,22.375,68.705,101.017
1540825644.480,23.750,22.430,68.435,101.030
1540825944.980,23.750,22.360,68.595,101.027
1540826245.340,23.750,22.240,68.075,101.040
1540826545.430,23.750,22.335,68.660,101.050
1540826845.820,23.810,22.155,69.325,101.043
1540827145.840,23.810,22.155,68.930,101.047
1540827445.950,23.810,22.065,69.000,101.045
1540827749.060,23.810,22.140,69.135,101.042
1540828051.920,23.810,22.085,69.465,101.049
1540828352.640,23.810,22.075,70.095,101.056
1540828652.980,23.810,22.120,69.695,101.060
1540828953.460,23.810,22.045,68.785,101.053
1540829254.080,23.880,22.035,69.765,101.043
1540829554.120,23.810,21.970,68.655,101.048
1540829855.440,23.880,22.045,69.100,101.051
1540830155.610,23.880,21.955,68.455,101.063
1540830456.320,23.880,22.010,68.885,101.060
1540830759.930,23.880,21.965,68.760,101.054
1540831060.230,23.880,22.005,68.550,101.052
1540831360.920,23.880,22.060,69.415,101.038
1540831663.550,23.880,22.050,69.660,101.039
1540831964.080,23.880,22.045,68.035,101.038
1540832264.680,23.880,22.040,68.250,101.044
1540832577.590,23.880,22.120,68.480,101.030
1540832878.340,23.940,22.115,68.355,101.028
1540833179.080,23.940,22.140,67.960,101.021
1540833479.220,23.940,22.075,67.915,101.030
1540833779.950,23.940,22.065,67.145,101.026
1540834082.650,23.940,22.080,67.410,101.019
1540834383.080,23.940,22.300,68.460,101.011
1540834683.360,24.000,22.340,67.790,101.012
1540834983.410,24.000,22.365,67.270,101.014
1540835283.850,24.000,22.370,67.975,101.015
1540835584.350,24.000,22.445,67.665,101.010
1540835884.720,24.000,22.435,67.915,101.022
1540836185.310,24.000,22.460,68.550,101.024
1540836488.150,24.000,22.535,67.670,101.018
1540836788.820,24.000,22.470,67.925,101.008
1540837089.590,24.000,22.395,67.580,101.008
1540837389.680,24.000,22.365,68.130,101.002
1540837690.080,24.060,22.365,67.380,100.994
1540837993.160,24.060,22.490,67.210,100.972
1540838294.000,24.060,22.570,67.200,100.966
1540838594.230,24.000,22.485,66.480,100.951
1540838896.920,24.120,22.575,66.385,100.958
1540839196.940,24.120,22.640,67.595,100.955
1540839497.480,24.060,22.640,66.650,100.958
1540839799.480,24.120,22.635,67.055,100.949
1540840100.060,24.120,22.665,67.435,100.941
1540840400.530,24.120,22.610,67.520,100.941
1540840700.910,24.120,22.670,67.175,100.934
1540841002.910,24.120,22.670,67.275,100.929
1540841303.380,24.120,22.715,67.125,100.909
1540841604.550,24.120,22.675,67.385,100.906
1540841907.160,24.190,22.770,66.680,100.888
1540842207.220,24.120,22.785,67.660,100.882
1540842507.270,24.190,22.810,67.270,100.871
1540843108.500,24.190,22.735,67.415,100.854
1540843410.230,24.190,22.815,68.350,100.843
1540843710.480,24.190,22.855,68.875,100.833
1540844010.500,24.190,22.950,68.745,100.820
1540844310.970,24.250,22.955,68.245,100.811
1540844611.610,24.250,22.965,67.470,100.807
1540844912.780,24.250,23.080,67.960,100.810
1540845213.390,24.190,23.110,66.770,100.805
1540845514.140,24.250,23.035,65.570,100.795
1540845814.640,24.250,23.095,66.010,100.802
1540846115.340,24.310,23.030,66.000,100.803
1540846415.920,24.250,23.040,66.285,100.803
1540847024.290,24.310,22.800,66.385,100.806
1540847325.410,24.310,22.850,66.905,100.793
1540847625.450,24.380,22.945,66.285,100.781
1540847925.630,24.310,22.960,66.905,100.784
1540848225.720,24.380,23.020,66.975,100.784
1540848526.480,24.380,22.915,67.250,100.778
1540848826.840,24.380,23.060,67.385,100.782
1540849126.950,24.380,23.070,68.035,100.778
1540849427.590,24.380,23.015,67.485,100.779
1540849728.150,24.440,23.040,67.280,100.785
1540850028.550,24.440,23.115,68.190,100.784
1540850329.240,24.440,23.225,67.985,100.781
1540850629.940,24.440,23.195,67.780,100.775
1540850930.180,24.500,23.210,67.720,100.788
1540851230.880,24.500,23.205,67.070,100.793
1540851531.550,24.500,23.310,68.060,100.780
1540851832.060,24.500,23.195,67.245,100.782
1540852132.190,24.500,23.200,68.200,100.785
1540852432.670,24.500,23.240,67.620,100.788
1540852740.610,24.500,23.215,68.025,100.794
1540853040.980,24.500,23.370,67.555,100.783
1540853342.010,24.560,23.340,67.280,100.787
1540853642.390,24.560,23.340,66.875,100.783
1540853942.700,24.620,23.315,67.445,100.781
1540854242.880,24.560,23.390,67.255,100.764
1540854543.070,24.560,23.390,67.875,100.768
1540854843.760,24.560,23.370,67.200,100.763
1540855144.620,24.620,23.410,66.720,100.764
1540855446.860,24.620,23.350,66.875,100.760
1540855747.200,24.620,23.420,67.175,100.766
1540856047.840,24.620,23.415,67.860,100.762
1540856350.550,24.620,23.440,66.730,100.755
1540856961.490,24.690,23.215,66.665,100.747
1540857593.080,24.690,23.055,65.810,100.762
1540857895.160,24.690,23.140,65.555,100.744
1540858195.730,24.690,23.165,66.615,100.739
1540858496.090,24.690,23.175,65.060,100.739
1540858796.350,24.690,23.220,65.170,100.749
1540859096.670,24.690,23.235,65.095,100.749
1540859396.960,24.690,23.175,65.985,100.751
1540859697.580,24.690,23.170,65.815,100.748
1540859997.600,24.690,23.160,65.585,100.748
1540860297.960,24.750,23.165,66.075,100.752
1540860598.610,24.750,23.050,66.005,100.744
1540860898.940,24.750,23.055,65.695,100.750
1540861199.440,24.750,23.235,66.610,100.744
1540861499.820,24.750,23.050,65.365,100.763
1540861800.230,24.750,23.075,65.915,100.768
1540862100.430,24.750,23.050,65.820,100.766
1540862400.680,24.750,22.980,65.515,100.764
1540862700.730,24.750,23.040,65.155,100.766
1540863001.470,24.750,22.965,65.080,100.773
1540863301.630,24.750,22.990,65.460,100.780
1540863601.650,24.750,23.025,65.995,100.768
1540863902.350,24.810,22.910,65.650,100.758
1540864202.380,24.750,22.870,65.765,100.757
1540864502.650,24.750,22.925,66.065,100.763
1540864803.390,24.750,22.865,65.440,100.774
1540865103.660,24.750,22.815,66.245,100.787
1540865403.760,24.750,22.865,66.060,100.795
1540865704.190,24.750,22.860,65.480,100.794
1540866004.420,24.750,22.870,65.405,100.790
1540866304.990,24.750,22.770,64.520,100.797
1540866605.470,24.750,22.760,65.150,100.806
1540866906.500,24.690,22.765,65.360,100.809
1540867206.640,24.750,22.730,65.575,100.811
1540867507.180,24.120,22.785,65.305,100.818
1540867807.400,24.000,22.770,66.840,100.811
1540868109.560,24.060,22.765,65.835,100.810
1540868409.860,24.060,22.995,65.315,100.800
1540868710.530,24.060,23.085,64.345,100.792
1540869011.250,24.120,23.090,65.280,100.788
1540869313.910,24.120,23.055,65.515,100.784
1540869614.010,24.120,23.085,65.295,100.779
1540869917.360,24.190,22.915,64.965,100.790
1540870539.500,24.250,22.690,65.935,100.782
1540870839.850,24.250,22.610,65.375,100.780
1540871781.830,24.250,22.595,66.560,100.770
1540872082.510,24.250,22.765,65.480,100.770
1540872383.170,24.250,22.655,65.985,100.764
1540872683.370,24.250,22.585,65.155,100.781
1540872984.110,24.250,22.570,64.825,100.777
1540873284.610,24.250,22.560,65.960,100.767
1540873585.270,24.250,22.600,64.780,100.782
1540873885.540,24.310,22.650,64.375,100.789
1540874185.880,24.310,22.680,65.250,100.799
1540874486.170,24.310,22.705,64.820,100.807
1540874786.520,24.310,22.675,65.965,100.807
1540875422.220,24.310,22.525,65.455,100.799
1540876026.450,24.310,22.510,65.525,100.798
1540876326.570,24.310,22.555,65.560,100.798
1540876626.650,24.310,22.565,66.135,100.798
1540876927.150,24.310,22.715,65.530,100.794
1540877227.860,24.310,22.910,64.645,100.794
1540877528.160,24.380,22.970,65.240,100.796
1540877828.760,24.380,22.915,65.470,100.790
1540878129.110,24.310,23.020,66.645,100.785
1540878429.300,24.380,23.110,66.440,100.800
1540878729.770,24.310,23.115,65.895,100.788
1540879030.220,24.380,23.120,65.890,100.791
1540879330.900,24.380,23.130,66.090,100.791
1540879631.580,24.310,23.025,66.240,100.740
1540879933.380,24.310,23.105,67.065,100.764
1540880233.740,24.310,23.120,66.895,100.755
1540880534.420,24.380,23.145,66.895,100.738
1540880834.670,24.380,23.155,67.165,100.730
1540881135.240,24.380,23.170,67.365,100.723
1540881435.450,24.380,23.165,66.800,100.715
1540881735.450,24.380,23.125,67.205,100.730
1540882037.370,24.310,23.120,67.005,100.726
1540882339.550,24.310,23.075,67.035,100.730
1540882639.570,24.380,23.130,67.500,100.737
1540882939.840,24.310,23.145,67.290,100.738
1540883242.400,24.310,23.145,67.410,100.733
1540883542.520,24.310,23.145,67.725,100.733
1540883843.110,24.310,23.120,67.430,100.734
1540884143.210,24.310,23.050,67.970,100.714
1540884443.690,24.310,23.050,67.660,100.700
1540884743.920,24.310,23.115,67.560,100.702
1540885044.220,24.310,23.115,67.630,100.690
1540885650.680,24.310,23.125,67.655,100.701
1540885950.980,24.310,23.095,67.595,100.693
1540886251.790,24.310,23.110,67.820,100.699
1540886551.860,24.310,23.110,67.850,100.701
1540886851.970,24.380,23.130,67.690,100.702
1540887152.380,24.380,23.135,67.660,100.704
1540887452.430,24.380,23.155,68.190,100.714
1540887752.690,24.380,23.150,67.620,100.716
1540888053.450,24.380,23.125,67.735,100.712
1540888353.720,24.380,23.090,67.795,100.710
1540888654.000,24.380,23.075,67.745,100.712
1540888955.540,24.440,23.055,68.295,100.711
1540889255.880,24.380,23.110,67.985,100.695
1540889556.610,24.380,23.115,68.100,100.690
1540889856.730,24.380,23.110,67.895,100.699
1540890157.220,24.380,23.115,67.680,100.722
1540890457.840,24.380,23.030,67.740,100.711
1540890758.370,24.380,23.055,67.775,100.719
1540891059.620,24.380,23.045,67.710,100.727
1540891360.070,24.380,23.060,67.480,100.732
1540891660.670,24.380,23.050,66.815,100.713
1540891960.950,24.380,23.045,67.610,100.703
1540892263.210,24.380,23.015,67.175,100.690
1540892563.860,24.380,23.015,67.460,100.677
1540892864.340,24.380,23.015,67.750,100.673
1540893165.530,24.380,23.045,67.525,100.661
1540893466.380,24.380,23.040,67.780,100.653
1540893766.810,24.380,23.055,67.675,100.668
1540894067.310,24.380,23.110,68.085,100.681
1540894367.410,24.380,23.105,67.710,100.686
1540894667.840,24.380,23.015,67.915,100.668
1540894968.540,24.380,23.010,68.220,100.643
1540895269.070,24.380,23.015,68.345,100.639
1540895569.220,24.380,23.020,67.985,100.655
1540895869.690,24.380,23.050,68.220,100.663
1540896169.800,24.380,23.085,68.095,100.641
1540896469.970,24.380,23.035,67.890,100.626
1540896772.670,24.310,22.990,68.130,100.617
1540897077.380,24.310,22.995,68.420,100.611
1540897379.160,24.380,22.995,68.205,100.610
1540897679.690,24.380,23.020,68.225,100.619
1540897980.550,24.310,23.025,68.315,100.621
1540898280.570,24.380,23.040,68.165,100.624
1540898581.070,24.380,23.030,68.200,100.624
1540898881.320,24.310,22.995,68.245,100.633
1540899181.770,24.310,22.925,68.295,100.636
1540899482.300,24.310,22.935,68.510,100.647
1540899782.320,24.310,23.005,68.315,100.661
1540900082.810,24.310,23.015,68.200,100.675
1540900385.370,24.310,23.025,68.010,100.676
1540900685.410,24.310,23.020,67.960,100.667
1540900986.140,24.310,22.990,68.400,100.668
1540901286.730,24.310,22.970,68.165,100.677
1540901586.990,24.310,22.920,68.375,100.691
1540901887.160,24.310,22.990,68.260,100.695
1540902187.620,24.310,22.995,68.070,100.679
1540902487.840,24.310,23.005,68.275,100.675
1540902790.850,24.310,23.015,68.200,100.675
1540903411.360,24.310,22.920,68.260,100.668
1540903711.860,24.310,22.895,68.285,100.670
1540904011.960,24.310,22.930,68.360,100.683
1540904312.630,24.310,23.000,68.115,100.680
1540904612.810,24.310,22.995,68.030,100.671
1540904913.210,24.310,23.035,68.050,100.669
1540905216.380,24.310,23.090,67.935,100.674
1540905516.560,24.310,23.015,68.095,100.667
1540906162.690,24.250,22.995,68.660,100.694
1540906462.800,24.250,23.020,68.095,100.692
1540906763.550,24.310,23.070,67.870,100.699
1540907063.930,24.250,23.015,68.100,100.700
1540907364.680,24.250,23.030,67.955,100.689
1540907664.980,24.250,23.005,68.355,100.689
1540907965.170,24.250,22.980,68.220,100.681
1540908265.490,24.250,23.015,68.050,100.675
1540908566.000,24.250,23.060,69.060,100.671
1540908866.100,24.250,23.070,68.945,100.674
1540909166.440,24.250,23.030,68.140,100.677
1540909468.550,24.250,22.785,65.970,100.678
1540909768.950,24.250,22.700,65.945,100.679
1540910069.370,24.250,22.675,65.625,100.677
1540910369.520,24.250,22.605,66.500,100.691
1540910670.920,24.250,22.690,65.165,100.695
1540910970.920,24.250,22.690,65.725,100.704
1540911271.690,24.250,22.775,65.620,100.705
1540911572.180,24.250,22.795,63.555,100.713
1540911872.430,24.250,22.810,63.735,100.727
1540912172.910,24.310,22.850,62.965,100.736
1540912475.560,24.310,22.770,62.950,100.745
1540912776.140,24.310,22.660,62.135,100.752
1540913076.460,24.310,22.600,62.530,100.760
1540914017.530,24.310,22.595,62.515,100.769
1540914318.030,24.310,22.620,62.670,100.775
1540914618.670,24.310,22.555,61.305,100.780
1540914922.590,24.310,22.540,61.555,100.785
1540915223.060,24.310,22.555,63.140,100.787
1540915523.320,24.380,22.705,62.440,100.783
1540915826.550,24.380,22.725,61.010,100.784
1540916126.980,24.380,22.785,63.475,100.772
1540916427.040,24.380,22.850,63.690,100.766
1540916727.580,24.380,22.860,62.195,100.759
1540917028.130,24.380,22.860,62.960,100.774
1540917328.680,24.380,22.875,62.740,100.772
1540917629.390,24.380,22.980,62.335,100.780
1540917929.700,24.380,23.075,63.060,100.790
1540918230.400,24.380,23.050,64.580,100.789
1540918533.640,24.440,23.075,64.555,100.810
1540918833.820,24.440,23.210,64.905,100.811
1540919134.420,24.440,23.180,62.970,100.811
1540919434.460,24.440,23.260,65.475,100.812
1540919734.590,24.440,23.045,64.750,100.812
1540920035.260,24.440,23.175,64.475,100.811
1540920335.830,24.440,23.155,62.190,100.817
1540920637.550,24.440,23.225,63.430,100.821
1540920940.370,24.500,23.250,63.835,100.826
1540921240.460,24.500,23.180,63.920,100.817
1540921872.860,24.500,23.185,63.895,100.823
1540922172.900,24.500,23.045,65.255,100.825
1540922478.580,24.500,23.190,64.820,100.825
1540922778.660,24.500,23.265,63.810,100.826
1540923079.190,24.560,23.270,64.255,100.808
1540923379.310,24.560,23.340,64.120,100.809
1540923679.740,24.560,23.250,63.495,100.798
1540924311.240,24.560,23.340,63.390,100.796
1540924611.380,24.560,23.350,63.170,100.779
1540924912.030,24.560,23.355,63.470,100.781
1540925212.510,24.560,23.345,63.280,100.776
1540925513.270,24.560,23.345,63.595,100.771
1540925814.010,24.560,23.335,61.765,100.757
1540926446.520,24.620,23.340,62.745,100.738
1540926749.550,24.620,23.360,63.165,100.729
1540927049.570,24.620,23.280,62.875,100.725
1540927349.730,24.620,23.275,62.670,100.723
1540927652.410,24.690,23.330,62.305,100.722
1540927955.550,24.620,23.360,62.510,100.708
1540928257.620,24.690,23.355,62.965,100.705
1540928557.740,24.690,23.345,62.620,100.697
1540928857.790,24.690,23.325,62.015,100.684
1540929158.420,24.690,23.315,63.425,100.675
1540929458.730,24.690,23.290,62.320,100.664
1540930444.160,24.690,23.330,62.920,100.618
1540930744.400,24.690,23.350,64.290,100.616
1540931044.540,24.690,23.340,62.985,100.621
1540931344.540,24.690,23.310,62.735,100.627
1540931644.740,24.690,23.315,62.785,100.618
1540931945.010,24.690,23.370,63.075,100.616
1540932247.070,24.690,23.310,62.035,100.626
1540932547.480,24.690,23.220,62.840,100.612
1540932848.330,24.750,23.255,61.830,100.593
1540933148.920,24.690,23.230,62.170,100.594
1540933449.370,24.750,23.230,61.325,100.588
1540933751.290,24.750,23.240,62.430,100.591
1540934051.580,24.750,23.240,61.980,100.579
1540934395.810,24.750,23.220,61.725,100.591
1540934696.050,24.750,23.305,62.855,100.591
1540935308.550,24.750,23.240,61.635,100.568
1540935608.560,24.750,23.300,62.280,100.560
1540935909.200,24.750,23.290,62.355,100.548
1540936209.360,24.750,23.275,61.695,100.559
1540936510.090,24.750,23.320,62.820,100.547
1540936810.220,24.750,23.265,61.940,100.560
1540937110.610,24.750,23.295,61.845,100.544
1540937410.880,24.750,23.285,61.860,100.541
1540937712.150,24.750,23.290,61.695,100.532
1540938012.370,24.750,23.220,62.395,100.536
1540938314.170,24.750,23.230,61.210,100.532
1540938614.430,24.750,23.120,60.935,100.541
1540938914.640,24.750,23.130,60.870,100.553
1540939214.840,24.750,23.015,60.395,100.547
1540939830.030,24.750,22.745,60.200,100.531
1540940130.220,24.750,22.835,59.310,100.556
1540940430.630,24.750,22.955,59.860,100.552
1540940731.230,24.750,22.875,61.180,100.555
1540941032.460,24.750,22.725,59.890,100.551
1540941332.530,24.750,22.830,60.725,100.549
1540941632.860,24.750,22.830,59.840,100.530
1540941933.550,24.750,22.775,59.725,100.544
1540942235.550,24.750,22.795,59.750,100.536
1540942538.760,24.750,22.870,60.185,100.529
1540942839.010,24.750,22.780,59.985,100.544
1540943139.630,24.750,22.770,60.310,100.549
1540943439.710,24.750,22.680,60.925,100.555
1540943739.910,24.750,22.630,60.335,100.544
1540944040.010,24.750,22.690,60.790,100.533
1540944647.990,24.750,22.735,61.125,100.526
1540944948.400,24.750,22.610,60.740,100.537
1540945249.010,24.750,22.720,61.605,100.529
1540945549.570,24.750,22.645,61.630,100.546
1540945849.910,24.690,22.505,62.940,100.583
1540946150.400,24.690,22.495,62.845,100.588
1540946450.480,24.690,22.485,62.315,100.593
1540946751.170,24.690,22.505,64.605,100.590
1540947053.080,24.690,22.570,63.345,100.617
1540947353.320,24.690,22.605,63.665,100.624
1540947958.270,24.690,22.460,64.065,100.620
1540948260.550,24.690,22.545,63.125,100.619
1540948560.860,24.690,22.520,62.435,100.617
1540948861.210,24.690,22.550,62.265,100.647
1540949478.310,24.690,22.430,62.205,100.686
1540949778.550,24.620,22.445,61.795,100.708
1540950078.890,24.620,22.415,62.780,100.708
1540950379.550,24.620,22.390,62.660,100.691
1540951013.560,24.620,22.505,63.520,100.677
1540951313.990,24.620,22.465,62.545,100.678
1540951614.760,24.620,22.435,62.885,100.687
1540951915.100,24.620,22.435,62.660,100.713
1540952215.840,24.620,22.350,62.990,100.716
1540952516.160,24.620,22.345,63.225,100.717
1540952816.670,24.560,22.355,63.670,100.718
1540953119.100,24.560,22.500,63.985,100.715
1540953419.670,24.560,22.690,63.495,100.719
1540953720.440,24.560,22.750,63.290,100.718
1540954020.820,24.560,22.705,64.410,100.715
1540954320.900,24.560,22.665,64.650,100.711
1540954621.620,24.560,22.745,64.260,100.727
1540954922.160,24.560,22.750,64.420,100.726
1540955222.480,24.560,22.790,65.310,100.726
1540955524.670,24.560,22.745,64.675,100.715
1540955825.440,24.560,22.745,64.525,100.717
1540956126.010,24.560,22.660,65.215,100.721
1540956426.040,24.560,22.730,65.260,100.729
1540956726.100,24.560,22.765,64.890,100.736
1540957026.240,24.620,22.890,64.110,100.727
1540957326.920,24.560,23.000,65.320,100.722
1540957626.970,24.560,22.985,65.275,100.705
1540957927.630,24.560,23.025,65.205,100.709
1540958228.400,24.620,23.085,65.555,100.702
1540958528.730,24.560,23.080,65.525,100.706
1540958829.470,24.620,23.015,65.715,100.708
1540959129.700,24.620,23.005,65.740,100.723
1540959430.280,24.620,23.025,65.900,100.735
1540960061.270,24.620,23.025,66.620,100.749
1540960361.420,24.620,22.985,66.205,100.764
1540960662.090,24.620,22.985,66.015,100.769
1540960962.290,24.620,22.975,66.285,100.775
1540961262.440,24.620,23.020,65.795,100.780
1540961562.550,24.620,23.035,66.080,100.783
1540961862.900,24.690,23.070,65.740,100.792
1540962163.670,24.690,23.040,66.105,100.800
1540962463.700,24.620,23.000,65.660,100.803
1540962764.010,24.620,22.940,66.430,100.800
1540963064.390,24.620,23.030,65.180,100.808
1540963364.550,24.620,23.025,65.630,100.813
1540963665.240,24.690,22.960,65.655,100.806
1540963965.530,24.690,22.940,65.550,100.799
1540964265.820,24.690,22.875,65.955,100.808
1540964566.240,24.620,22.895,65.745,100.807
1540964866.530,24.620,22.945,64.750,100.800
1540965166.550,24.620,22.855,64.550,100.807
1540965467.060,24.620,22.945,62.880,100.807
1540965767.670,24.620,22.895,64.600,100.816
1540966068.050,24.620,22.910,64.725,100.812
1540966368.320,24.560,22.895,65.180,100.807
1540966668.650,24.560,22.805,65.350,100.807
1540966969.170,24.560,22.800,65.135,100.816
1540967269.450,24.560,22.775,65.105,100.826
1540967571.550,24.560,22.820,65.285,100.835
1540967872.200,24.560,22.800,65.190,100.838
1540968496.160,24.500,22.755,65.165,100.854
1540968796.310,24.500,22.715,65.205,100.853
1540969096.670,24.500,22.740,65.255,100.862
1540969397.370,24.500,22.800,65.225,100.871
1540969698.610,24.500,22.720,64.940,100.874
1540969999.560,24.440,22.675,65.375,100.868
1540970634.590,24.440,22.675,65.250,100.889
1540970934.650,24.440,22.705,65.005,100.894
1540971234.930,24.440,22.700,65.145,100.901
1540971535.000,24.380,22.665,64.865,100.888
1540971835.550,24.440,22.590,64.835,100.878
1540972135.910,24.380,22.570,65.000,100.864
1540972436.290,24.380,22.595,64.665,100.868
1540972736.920,24.380,22.585,59.490,100.860
1540973037.090,24.380,22.645,58.820,100.845
1540973337.840,24.380,22.495,63.100,100.865
1540973640.550,24.380,22.500,63.180,100.866
1540973940.810,24.380,22.505,63.495,100.869
1540974241.360,24.380,22.560,63.965,100.874
1540974544.550,24.310,22.570,63.605,100.867
1540974844.740,24.310,22.515,63.965,100.871
1540975145.620,24.310,22.485,63.725,100.866
1540975445.960,24.310,22.475,63.930,100.873
1540975746.520,24.310,22.400,64.050,100.875
1540976051.190,24.310,22.470,63.610,100.875
1540976354.080,24.310,22.500,63.995,100.871
1540976656.550,24.310,22.475,63.675,100.868
1540976956.800,24.250,22.400,63.745,100.875
1540977257.210,24.250,22.395,64.015,100.883
1540977557.610,24.250,22.385,63.940,100.875
1540977857.640,24.250,22.410,63.990,100.889
1540978160.830,24.190,22.405,63.580,100.899
1540978461.270,24.250,22.405,63.260,100.898
1540978762.010,24.190,22.305,63.735,100.904
1540979063.490,24.190,22.310,63.440,100.904
1540979364.200,24.190,22.300,63.235,100.921
1540979664.510,24.120,22.380,63.620,100.929
1540979964.760,24.120,22.370,63.365,100.937
1540980265.120,24.120,22.375,63.415,100.940
1540980890.630,24.120,22.280,63.230,100.934
1540981191.230,24.120,22.265,63.225,100.935
1540981491.610,24.120,22.275,63.265,100.936
1540981792.360,24.060,22.300,63.150,100.927
1540982092.810,24.060,22.285,63.110,100.911
1540982393.530,24.060,22.215,62.830,100.919
1540982693.920,24.060,22.270,62.800,100.913
1540982994.290,24.060,22.190,63.195,100.907
1540983294.550,24.060,22.205,62.800,100.901
1540983597.840,24.000,22.265,62.495,100.898
1540983898.240,24.000,22.195,62.535,100.919
1540984198.500,24.000,22.140,62.575,100.920
1540984498.600,24.000,22.190,62.685,100.931
1540984799.100,23.940,22.160,62.425,100.943
1540985099.250,23.940,22.180,62.590,100.954
1540985399.780,23.940,22.190,62.565,100.957
1540985699.860,23.940,22.180,62.505,100.957
1540986000.600,23.940,22.125,62.820,100.946
1540986300.670,23.940,22.115,62.935,100.944
